"id","subject_id","student_id","grade","time_of"
2193,4,"3fb3e7",5,2023-06-14
2194,1,"3fb3e7",11,2023-06-14
2195,7,"3fb3e7",6,2023-06-14
2196,8,"80cc75",8,2023-06-14
2197,6,"80cc75",6,2023-06-14
2198,4,"80cc75",7,2023-06-14
2199,1,"80cc75",4,2023-06-14
2200,7,"80cc75",10,2023-06-14
2201,8,"1e77b0",12,2023-06-14
2202,6,"1e77b0",10,2023-06-14
2203,4,"1e77b0",3,2023-06-14
2204,1,"1e77b0",4,2023-06-14
2205,7,"1e77b0",9,2023-06-14
2206,8,"2d2957",8,2023-06-14
2207,6,"2d2957",1,2023-06-14
2208,4,"2d2957",1,2023-06-14
2209,1,"2d2957",6,2023-06-14
2210,7,"2d2957",6,2023-06-14
2211,3,c77731,8,2023-06-15
2212,6,c77731,9,2023-06-15
2213,8,c77731,9,2023-06-15
2214,7,c77731,11,2023-06-15
2215,5,c77731,12,2023-06-15
2216,3,b39cee,3,2023-06-15
2217,6,b39cee,5,2023-06-15
2218,8,b39cee,2,2023-06-15
2219,7,b39cee,3,2023-06-15
2220,5,b39cee,8,2023-06-15
2221,3,a2befa,10,2023-06-15
2222,6,a2befa,4,2023-06-15
2223,8,a2befa,12,2023-06-15
2224,7,a2befa,10,2023-06-15
2225,5,a2befa,7,2023-06-15
2226,3,a67c06,7,2023-06-15
2227,6,a67c06,7,2023-06-15
2228,8,a67c06,2,2023-06-15
2229,7,a67c06,5,2023-06-15
2230,5,a67c06,8,2023-06-15
2231,7,e04ff9,10,2023-06-16
2232,8,e04ff9,4,2023-06-16
2233,3,e04ff9,2,2023-06-16
2234,6,e04ff9,3,2023-06-16
2235,1,e04ff9,12,2023-06-16
2236,7,bbdcca,3,2023-06-16
2237,8,bbdcca,11,2023-06-16
2238,3,bbdcca,9,2023-06-16
2239,6,bbdcca,10,2023-06-16
2240,1,bbdcca,4,2023-06-16
2241,7,b93755,5,2023-06-16
2242,8,b93755,5,2023-06-16
2243,3,b93755,12,2023-06-16
2244,6,b93755,9,2023-06-16
2245,1,b93755,7,2023-06-16
2246,7,"83d833",4,2023-06-16
2247,8,"83d833",3,2023-06-16
2248,3,"83d833",1,2023-06-16
2249,6,"83d833",12,2023-06-16
2250,1,"83d833",8,2023-06-16
2251,7,ab288c,10,2023-06-16
2252,8,ab288c,7,2023-06-16
2253,3,ab288c,3,2023-06-16
2254,6,ab288c,9,2023-06-16
2255,1,ab288c,1,2023-06-16
2256,4,"3762de",4,2023-06-19
2257,7,"3762de",7,2023-06-19
2258,6,"3762de",4,2023-06-19
2259,5,"3762de",3,2023-06-19
2260,4,"5f76a8",4,2023-06-19
2261,7,"5f76a8",7,2023-06-19
2262,6,"5f76a8",3,2023-06-19
2263,5,"5f76a8",12,2023-06-19
2264,4,dcdc9b,5,2023-06-19
2265,7,dcdc9b,3,2023-06-19
2266,6,dcdc9b,2,2023-06-19
2267,5,dcdc9b,12,2023-06-19
2268,4,eabec7,10,2023-06-19
2269,7,eabec7,12,2023-06-19
2270,6,eabec7,2,2023-06-19
2271,5,eabec7,12,2023-06-19
2272,3,a482ef,9,2023-06-20
2273,5,a482ef,10,2023-06-20
2274,4,a482ef,2,2023-06-20
2275,1,a482ef,5,2023-06-20
2276,6,a482ef,7,2023-06-20
2277,3,"0a8153",11,2023-06-20
2278,5,"0a8153",6,2023-06-20
2279,4,"0a8153",12,2023-06-20
2280,1,"0a8153",9,2023-06-20
2281,6,"0a8153",8,2023-06-20
2282,3,"2d30ec",3,2023-06-20
2283,5,"2d30ec",3,2023-06-20
2284,4,"2d30ec",2,2023-06-20
2285,1,"2d30ec",6,2023-06-20
2286,6,"2d30ec",5,2023-06-20
2287,3,"275dd5",11,2023-06-20
2288,5,"275dd5",12,2023-06-20
2289,4,"275dd5",2,2023-06-20
2290,1,"275dd5",3,2023-06-20
2291,6,"275dd5",3,2023-06-20
2292,3,"2d2957",3,2023-06-20
2293,5,"2d2957",12,2023-06-20
2294,4,"2d2957",5,2023-06-20
2295,1,"2d2957",6,2023-06-20
2296,6,"2d2957",2,2023-06-20
2297,1,a06b5a,8,2023-06-21
2298,5,a06b5a,11,2023-06-21
2299,3,a06b5a,3,2023-06-21
2300,2,a06b5a,3,2023-06-21
2301,4,a06b5a,8,2023-06-21
2302,1,"0a8153",8,2023-06-21
2303,5,"0a8153",8,2023-06-21
2304,3,"0a8153",2,2023-06-21
2305,2,"0a8153",8,2023-06-21
2306,4,"0a8153",10,2023-06-21
2307,1,b9b00b,11,2023-06-21
2308,5,b9b00b,11,2023-06-21
2309,3,b9b00b,4,2023-06-21
2310,2,b9b00b,12,2023-06-21
2311,4,b9b00b,2,2023-06-21
2312,1,b93755,3,2023-06-21
2313,5,b93755,3,2023-06-21
2314,3,b93755,4,2023-06-21
2315,2,b93755,12,2023-06-21
2316,4,b93755,9,2023-06-21
2317,1,"807817",9,2023-06-21
2318,5,"807817",1,2023-06-21
2319,3,"807817",8,2023-06-21
2320,2,"807817",3,2023-06-21
2321,4,"807817",4,2023-06-21
2322,2,"1e77b0",11,2023-06-22
2323,1,"1e77b0",3,2023-06-22
2324,7,"1e77b0",10,2023-06-22
2325,8,"1e77b0",2,2023-06-22
2326,4,"1e77b0",3,2023-06-22
2327,2,b931ea,8,2023-06-22
2328,1,b931ea,9,2023-06-22
2329,7,b931ea,10,2023-06-22
2330,8,b931ea,8,2023-06-22
2331,4,b931ea,1,2023-06-22
2332,2,"3fb3e7",2,2023-06-22
2333,1,"3fb3e7",5,2023-06-22
2334,7,"3fb3e7",3,2023-06-22
2335,8,"3fb3e7",9,2023-06-22
2336,4,"3fb3e7",10,2023-06-22
2337,2,"000a1b",4,2023-06-22
2338,1,"000a1b",10,2023-06-22
2339,7,"000a1b",11,2023-06-22
2340,8,"000a1b",7,2023-06-22
2341,4,"000a1b",3,2023-06-22
2342,7,ed3bef,8,2023-06-23
2343,4,ed3bef,5,2023-06-23
2344,2,ed3bef,8,2023-06-23
2345,8,ed3bef,3,2023-06-23
2346,7,a67c06,1,2023-06-23
2347,4,a67c06,1,2023-06-23
2348,2,a67c06,12,2023-06-23
2349,8,a67c06,2,2023-06-23
2350,7,b706e0,4,2023-06-23
2351,4,b706e0,12,2023-06-23
2352,2,b706e0,9,2023-06-23
2353,8,b706e0,12,2023-06-23
2354,7,b9b00b,10,2023-06-23
2355,4,b9b00b,5,2023-06-23
2356,2,b9b00b,7,2023-06-23
2357,8,b9b00b,10,2023-06-23
2358,7,"5f76a8",1,2023-06-26
2359,8,"5f76a8",4,2023-06-26
2360,4,"5f76a8",8,2023-06-26
2361,1,"5f76a8",12,2023-06-26
2362,7,"549cec",6,2023-06-26
2363,8,"549cec",3,2023-06-26
2364,4,"549cec",2,2023-06-26
2365,1,"549cec",4,2023-06-26
2366,7,"7b268b",4,2023-06-26
2367,8,"7b268b",9,2023-06-26
2368,4,"7b268b",5,2023-06-26
2369,1,"7b268b",11,2023-06-26
2370,7,"047011",2,2023-06-26
2371,8,"047011",3,2023-06-26
2372,4,"047011",2,2023-06-26
2373,1,"047011",7,2023-06-26
2374,5,"7b268b",7,2023-06-27
2375,2,"7b268b",9,2023-06-27
2376,8,"7b268b",1,2023-06-27
2377,7,"7b268b",5,2023-06-27
2378,5,"000a1b",12,2023-06-27
2379,2,"000a1b",3,2023-06-27
2380,8,"000a1b",11,2023-06-27
2381,7,"000a1b",7,2023-06-27
2382,5,decb92,2,2023-06-27
2383,2,decb92,8,2023-06-27
2384,8,decb92,2,2023-06-27
2385,7,decb92,1,2023-06-27
2386,5,ab288c,9,2023-06-27
2387,2,ab288c,8,2023-06-27
2388,8,ab288c,6,2023-06-27
2389,7,ab288c,4,2023-06-27
2390,5,"11b9cb",4,2023-06-27
2391,2,"11b9cb",10,2023-06-27
2392,8,"11b9cb",1,2023-06-27
2393,7,"11b9cb",6,2023-06-27
2394,7,c77731,3,2023-06-28
2395,1,c77731,2,2023-06-28
2396,3,c77731,11,2023-06-28
2397,6,c77731,5,2023-06-28
2398,5,c77731,4,2023-06-28
2399,7,"98059a",10,2023-06-28
2400,1,"98059a",9,2023-06-28
2401,3,"98059a",2,2023-06-28
2402,6,"98059a",1,2023-06-28
2403,5,"98059a",8,2023-06-28
2404,7,"83d833",6,2023-06-28
2405,1,"83d833",1,2023-06-28
2406,3,"83d833",6,2023-06-28
2407,6,"83d833",10,2023-06-28
2408,5,"83d833",11,2023-06-28
2409,7,"2d30ec",9,2023-06-28
2410,1,"2d30ec",2,2023-06-28
2411,3,"2d30ec",2,2023-06-28
2412,6,"2d30ec",1,2023-06-28
2413,5,"2d30ec",11,2023-06-28
2414,7,"6f7010",8,2023-06-28
2415,1,"6f7010",11,2023-06-28
2416,3,"6f7010",2,2023-06-28
2417,6,"6f7010",4,2023-06-28
2418,5,"6f7010",1,2023-06-28
2419,8,"047011",4,2023-06-29
2420,2,"047011",9,2023-06-29
2421,6,"047011",7,2023-06-29
2422,3,"047011",7,2023-06-29
2423,7,"047011",6,2023-06-29
2424,8,"6f234a",2,2023-06-29
2425,2,"6f234a",6,2023-06-29
2426,6,"6f234a",11,2023-06-29
2427,3,"6f234a",9,2023-06-29
2428,7,"6f234a",7,2023-06-29
2429,8,"5f76a8",1,2023-06-29
2430,2,"5f76a8",7,2023-06-29
2431,6,"5f76a8",4,2023-06-29
2432,3,"5f76a8",10,2023-06-29
2433,7,"5f76a8",9,2023-06-29
2434,8,"98059a",3,2023-06-29
2435,2,"98059a",5,2023-06-29
2436,6,"98059a",4,2023-06-29
2437,3,"98059a",2,2023-06-29
2438,7,"98059a",1,2023-06-29
2439,8,"275dd5",10,2023-06-29
2440,2,"275dd5",3,2023-06-29
2441,6,"275dd5",9,2023-06-29
2442,3,"275dd5",4,2023-06-29
2443,7,"275dd5",7,2023-06-29
2444,3,"39be13",2,2023-06-30
2445,6,"39be13",4,2023-06-30
2446,1,"39be13",4,2023-06-30
2447,4,"39be13",4,2023-06-30
2448,8,"39be13",1,2023-06-30
2449,3,ed3bef,10,2023-06-30
2450,6,ed3bef,4,2023-06-30
2451,1,ed3bef,10,2023-06-30
2452,4,ed3bef,2,2023-06-30
2453,8,ed3bef,11,2023-06-30
2454,3,dcdc9b,4,2023-06-30
2455,6,dcdc9b,12,2023-06-30
2456,1,dcdc9b,11,2023-06-30
2457,4,dcdc9b,6,2023-06-30
2458,8,dcdc9b,6,2023-06-30
2459,3,d0ce45,1,2023-06-30
2460,6,d0ce45,8,2023-06-30
2461,1,d0ce45,1,2023-06-30
2462,4,d0ce45,6,2023-06-30
2463,8,d0ce45,5,2023-06-30
2464,4,"000a1b",4,2023-07-03
2465,6,"000a1b",9,2023-07-03
2466,7,"000a1b",3,2023-07-03
2467,5,"000a1b",6,2023-07-03
2468,1,"000a1b",11,2023-07-03
2469,4,"1c192d",6,2023-07-03
2470,6,"1c192d",3,2023-07-03
2471,7,"1c192d",10,2023-07-03
2472,5,"1c192d",3,2023-07-03
2473,1,"1c192d",1,2023-07-03
2474,4,a06b5a,2,2023-07-03
2475,6,a06b5a,4,2023-07-03
2476,7,a06b5a,5,2023-07-03
2477,5,a06b5a,3,2023-07-03
2478,1,a06b5a,8,2023-07-03
2479,4,"0a8153",4,2023-07-03
2480,6,"0a8153",11,2023-07-03
2481,7,"0a8153",8,2023-07-03
2482,5,"0a8153",3,2023-07-03
2483,1,"0a8153",3,2023-07-03
2484,1,"1e77b0",4,2023-07-04
2485,8,"1e77b0",4,2023-07-04
2486,2,"1e77b0",11,2023-07-04
2487,3,"1e77b0",12,2023-07-04
2488,1,"1c192d",8,2023-07-04
2489,8,"1c192d",9,2023-07-04
2490,2,"1c192d",12,2023-07-04
2491,3,"1c192d",11,2023-07-04
2492,1,ab288c,3,2023-07-04
2493,8,ab288c,2,2023-07-04
2494,2,ab288c,1,2023-07-04
2495,3,ab288c,9,2023-07-04
2496,1,e62b25,4,2023-07-04
2497,8,e62b25,9,2023-07-04
2498,2,e62b25,10,2023-07-04
2499,3,e62b25,3,2023-07-04
2500,1,"7b268b",10,2023-07-04
2501,8,"7b268b",3,2023-07-04
2502,2,"7b268b",7,2023-07-04
2503,3,"7b268b",6,2023-07-04
2504,4,b85d7b,4,2023-07-05
2505,3,b85d7b,1,2023-07-05
2506,1,b85d7b,6,2023-07-05
2507,8,b85d7b,5,2023-07-05
2508,4,d0ce45,7,2023-07-05
2509,3,d0ce45,2,2023-07-05
2510,1,d0ce45,3,2023-07-05
2511,8,d0ce45,11,2023-07-05
2512,4,"0a8153",6,2023-07-05
2513,3,"0a8153",9,2023-07-05
2514,1,"0a8153",3,2023-07-05
2515,8,"0a8153",2,2023-07-05
2516,4,"929b52",10,2023-07-05
2517,3,"929b52",10,2023-07-05
2518,1,"929b52",6,2023-07-05
2519,8,"929b52",1,2023-07-05
2520,4,"807817",6,2023-07-05
2521,3,"807817",8,2023-07-05
2522,1,"807817",1,2023-07-05
2523,8,"807817",7,2023-07-05
2524,7,"997a44",11,2023-07-06
2525,8,"997a44",12,2023-07-06
2526,5,"997a44",10,2023-07-06
2527,4,"997a44",6,2023-07-06
2528,7,edbed6,12,2023-07-06
2529,8,edbed6,11,2023-07-06
2530,5,edbed6,11,2023-07-06
2531,4,edbed6,8,2023-07-06
2532,7,c77731,9,2023-07-06
2533,8,c77731,8,2023-07-06
2534,5,c77731,7,2023-07-06
2535,4,c77731,4,2023-07-06
2536,7,"5f76a8",4,2023-07-06
2537,8,"5f76a8",5,2023-07-06
2538,5,"5f76a8",3,2023-07-06
2539,4,"5f76a8",9,2023-07-06
2540,7,ab288c,2,2023-07-06
2541,8,ab288c,12,2023-07-06
2542,5,ab288c,9,2023-07-06
2543,4,ab288c,3,2023-07-06
2544,1,b931ea,8,2023-07-07
2545,5,b931ea,10,2023-07-07
2546,4,b931ea,10,2023-07-07
2547,6,b931ea,5,2023-07-07
2548,3,b931ea,9,2023-07-07
2549,1,"5f76a8",3,2023-07-07
2550,5,"5f76a8",6,2023-07-07
2551,4,"5f76a8",1,2023-07-07
2552,6,"5f76a8",2,2023-07-07
2553,3,"5f76a8",7,2023-07-07
2554,1,ed3bef,3,2023-07-07
2555,5,ed3bef,9,2023-07-07
2556,4,ed3bef,2,2023-07-07
2557,6,ed3bef,12,2023-07-07
2558,3,ed3bef,1,2023-07-07
2559,1,dcdc9b,4,2023-07-07
2560,5,dcdc9b,5,2023-07-07
2561,4,dcdc9b,9,2023-07-07
2562,6,dcdc9b,5,2023-07-07
2563,3,dcdc9b,3,2023-07-07
2564,1,"000a1b",11,2023-07-07
2565,5,"000a1b",10,2023-07-07
2566,4,"000a1b",8,2023-07-07
2567,6,"000a1b",7,2023-07-07
2568,3,"000a1b",6,2023-07-07
2569,1,"40e0fe",12,2023-07-10
2570,5,"40e0fe",12,2023-07-10
2571,3,"40e0fe",5,2023-07-10
2572,6,"40e0fe",3,2023-07-10
2573,1,"5f76a8",9,2023-07-10
2574,5,"5f76a8",11,2023-07-10
2575,3,"5f76a8",7,2023-07-10
2576,6,"5f76a8",1,2023-07-10
2577,1,b39cee,4,2023-07-10
2578,5,b39cee,12,2023-07-10
2579,3,b39cee,2,2023-07-10
2580,6,b39cee,7,2023-07-10
2581,1,e04ff9,4,2023-07-10
2582,5,e04ff9,9,2023-07-10
2583,3,e04ff9,7,2023-07-10
2584,6,e04ff9,3,2023-07-10
2585,1,d022bd,4,2023-07-10
2586,5,d022bd,3,2023-07-10
2587,3,d022bd,3,2023-07-10
2588,6,d022bd,5,2023-07-10
2589,7,b706e0,4,2023-07-11
2590,5,b706e0,3,2023-07-11
2591,4,b706e0,9,2023-07-11
2592,8,b706e0,5,2023-07-11
2593,3,b706e0,12,2023-07-11
2594,7,b93755,3,2023-07-11
2595,5,b93755,8,2023-07-11
2596,4,b93755,8,2023-07-11
2597,8,b93755,10,2023-07-11
2598,3,b93755,12,2023-07-11
2599,7,e04ff9,6,2023-07-11
2600,5,e04ff9,10,2023-07-11
2601,4,e04ff9,2,2023-07-11
2602,8,e04ff9,7,2023-07-11
2603,3,e04ff9,11,2023-07-11
2604,7,"2d30ec",6,2023-07-11
2605,5,"2d30ec",1,2023-07-11
2606,4,"2d30ec",1,2023-07-11
2607,8,"2d30ec",3,2023-07-11
2608,3,"2d30ec",11,2023-07-11
2609,8,e62b25,3,2023-07-12
2610,5,e62b25,7,2023-07-12
2611,3,e62b25,4,2023-07-12
2612,4,e62b25,1,2023-07-12
2613,8,"807817",12,2023-07-12
2614,5,"807817",11,2023-07-12
2615,3,"807817",9,2023-07-12
2616,4,"807817",9,2023-07-12
2617,8,"5f76a8",8,2023-07-12
2618,5,"5f76a8",12,2023-07-12
2619,3,"5f76a8",1,2023-07-12
2620,4,"5f76a8",4,2023-07-12
2621,8,dcdc9b,7,2023-07-12
2622,5,dcdc9b,12,2023-07-12
2623,3,dcdc9b,2,2023-07-12
2624,4,dcdc9b,7,2023-07-12
2625,5,"7b268b",12,2023-07-13
2626,1,"7b268b",9,2023-07-13
2627,8,"7b268b",11,2023-07-13
2628,4,"7b268b",10,2023-07-13
2629,7,"7b268b",5,2023-07-13
2630,5,"80cc75",11,2023-07-13
2631,1,"80cc75",5,2023-07-13
2632,8,"80cc75",12,2023-07-13
2633,4,"80cc75",1,2023-07-13
2634,7,"80cc75",1,2023-07-13
2635,5,a67c06,7,2023-07-13
2636,1,a67c06,8,2023-07-13
2637,8,a67c06,12,2023-07-13
2638,4,a67c06,10,2023-07-13
2639,7,a67c06,8,2023-07-13
2640,5,"549cec",6,2023-07-13
2641,1,"549cec",11,2023-07-13
2642,8,"549cec",1,2023-07-13
2643,4,"549cec",11,2023-07-13
2644,7,"549cec",2,2023-07-13
2645,3,"929b52",10,2023-07-14
2646,4,"929b52",12,2023-07-14
2647,7,"929b52",11,2023-07-14
2648,1,"929b52",5,2023-07-14
2649,8,"929b52",12,2023-07-14
2650,3,"0a8153",8,2023-07-14
2651,4,"0a8153",4,2023-07-14
2652,7,"0a8153",2,2023-07-14
2653,1,"0a8153",3,2023-07-14
2654,8,"0a8153",11,2023-07-14
2655,3,"6f7010",9,2023-07-14
2656,4,"6f7010",3,2023-07-14
2657,7,"6f7010",2,2023-07-14
2658,1,"6f7010",1,2023-07-14
2659,8,"6f7010",3,2023-07-14
2660,3,b706e0,1,2023-07-14
2661,4,b706e0,6,2023-07-14
2662,7,b706e0,5,2023-07-14
2663,1,b706e0,3,2023-07-14
2664,8,b706e0,6,2023-07-14
2665,3,"98059a",7,2023-07-14
2666,4,"98059a",12,2023-07-14
2667,7,"98059a",4,2023-07-14
2668,1,"98059a",8,2023-07-14
2669,8,"98059a",10,2023-07-14
2670,3,"83d833",8,2023-07-17
2671,6,"83d833",10,2023-07-17
2672,7,"83d833",5,2023-07-17
2673,1,"83d833",7,2023-07-17
2674,3,e62b25,2,2023-07-17
2675,6,e62b25,7,2023-07-17
2676,7,e62b25,5,2023-07-17
2677,1,e62b25,12,2023-07-17
2678,3,edbed6,3,2023-07-17
2679,6,edbed6,4,2023-07-17
2680,7,edbed6,3,2023-07-17
2681,1,edbed6,8,2023-07-17
2682,3,b706e0,2,2023-07-17
2683,6,b706e0,11,2023-07-17
2684,7,b706e0,11,2023-07-17
2685,1,b706e0,3,2023-07-17
2686,3,b9b00b,11,2023-07-17
2687,6,b9b00b,7,2023-07-17
2688,7,b9b00b,4,2023-07-17
2689,1,b9b00b,4,2023-07-17
2690,4,"0a8153",6,2023-07-18
2691,3,"0a8153",3,2023-07-18
2692,7,"0a8153",2,2023-07-18
2693,8,"0a8153",9,2023-07-18
2694,2,"0a8153",9,2023-07-18
2695,4,"39be13",10,2023-07-18
2696,3,"39be13",4,2023-07-18
2697,7,"39be13",9,2023-07-18
2698,8,"39be13",11,2023-07-18
2699,2,"39be13",3,2023-07-18
2700,4,"2d2957",2,2023-07-18
2701,3,"2d2957",9,2023-07-18
2702,7,"2d2957",1,2023-07-18
2703,8,"2d2957",12,2023-07-18
2704,2,"2d2957",2,2023-07-18
2705,4,"7b268b",3,2023-07-18
2706,3,"7b268b",5,2023-07-18
2707,7,"7b268b",7,2023-07-18
2708,8,"7b268b",9,2023-07-18
2709,2,"7b268b",7,2023-07-18
2710,4,"1e77b0",3,2023-07-18
2711,3,"1e77b0",7,2023-07-18
2712,7,"1e77b0",8,2023-07-18
2713,8,"1e77b0",8,2023-07-18
2714,2,"1e77b0",7,2023-07-18
2715,6,d0ce45,3,2023-07-19
2716,8,d0ce45,4,2023-07-19
2717,7,d0ce45,3,2023-07-19
2718,1,d0ce45,8,2023-07-19
2719,6,eabec7,6,2023-07-19
2720,8,eabec7,6,2023-07-19
2721,7,eabec7,1,2023-07-19
2722,1,eabec7,11,2023-07-19
2723,6,a2befa,5,2023-07-19
2724,8,a2befa,11,2023-07-19
2725,7,a2befa,4,2023-07-19
2726,1,a2befa,6,2023-07-19
2727,6,dcdc9b,10,2023-07-19
2728,8,dcdc9b,7,2023-07-19
2729,7,dcdc9b,8,2023-07-19
2730,1,dcdc9b,2,2023-07-19
2731,2,bbdcca,9,2023-07-20
2732,4,bbdcca,11,2023-07-20
2733,6,bbdcca,8,2023-07-20
2734,8,bbdcca,10,2023-07-20
2735,2,b85d7b,6,2023-07-20
2736,4,b85d7b,1,2023-07-20
2737,6,b85d7b,3,2023-07-20
2738,8,b85d7b,9,2023-07-20
2739,2,"40e0fe",9,2023-07-20
2740,4,"40e0fe",3,2023-07-20
2741,6,"40e0fe",5,2023-07-20
2742,8,"40e0fe",11,2023-07-20
2743,2,"7b268b",7,2023-07-20
2744,4,"7b268b",3,2023-07-20
2745,6,"7b268b",11,2023-07-20
2746,8,"7b268b",5,2023-07-20
2747,4,edbed6,4,2023-07-21
2748,6,edbed6,5,2023-07-21
2749,8,edbed6,2,2023-07-21
2750,1,edbed6,12,2023-07-21
2751,2,edbed6,12,2023-07-21
2752,4,b9b00b,12,2023-07-21
2753,6,b9b00b,4,2023-07-21
2754,8,b9b00b,4,2023-07-21
2755,1,b9b00b,7,2023-07-21
2756,2,b9b00b,9,2023-07-21
2757,4,"40e0fe",1,2023-07-21
2758,6,"40e0fe",5,2023-07-21
2759,8,"40e0fe",1,2023-07-21
2760,1,"40e0fe",1,2023-07-21
2761,2,"40e0fe",6,2023-07-21
2762,4,"000a1b",8,2023-07-21
2763,6,"000a1b",3,2023-07-21
2764,8,"000a1b",10,2023-07-21
2765,1,"000a1b",11,2023-07-21
2766,2,"000a1b",5,2023-07-21
2767,4,"0a8153",2,2023-07-21
2768,6,"0a8153",3,2023-07-21
2769,8,"0a8153",8,2023-07-21
2770,1,"0a8153",7,2023-07-21
2771,2,"0a8153",11,2023-07-21
2772,2,c91a13,7,2023-07-24
2773,3,c91a13,2,2023-07-24
2774,1,c91a13,11,2023-07-24
2775,7,c91a13,2,2023-07-24
2776,4,c91a13,9,2023-07-24
2777,2,"929b52",9,2023-07-24
2778,3,"929b52",1,2023-07-24
2779,1,"929b52",11,2023-07-24
2780,7,"929b52",10,2023-07-24
2781,4,"929b52",9,2023-07-24
2782,2,"39be13",12,2023-07-24
2783,3,"39be13",3,2023-07-24
2784,1,"39be13",2,2023-07-24
2785,7,"39be13",11,2023-07-24
2786,4,"39be13",3,2023-07-24
2787,2,b93755,9,2023-07-24
2788,3,b93755,1,2023-07-24
2789,1,b93755,7,2023-07-24
2790,7,b93755,3,2023-07-24
2791,4,b93755,3,2023-07-24
2792,3,b931ea,1,2023-07-25
2793,2,b931ea,8,2023-07-25
2794,8,b931ea,10,2023-07-25
2795,1,b931ea,5,2023-07-25
2796,5,b931ea,8,2023-07-25
2797,3,b39cee,9,2023-07-25
2798,2,b39cee,4,2023-07-25
2799,8,b39cee,3,2023-07-25
2800,1,b39cee,10,2023-07-25
2801,5,b39cee,7,2023-07-25
2802,3,"1e77b0",2,2023-07-25
2803,2,"1e77b0",2,2023-07-25
2804,8,"1e77b0",11,2023-07-25
2805,1,"1e77b0",8,2023-07-25
2806,5,"1e77b0",1,2023-07-25
2807,3,decb92,9,2023-07-25
2808,2,decb92,8,2023-07-25
2809,8,decb92,4,2023-07-25
2810,1,decb92,7,2023-07-25
2811,5,decb92,11,2023-07-25
2812,3,"7b268b",11,2023-07-26
2813,7,"7b268b",4,2023-07-26
2814,1,"7b268b",4,2023-07-26
2815,4,"7b268b",1,2023-07-26
2816,3,"960b19",1,2023-07-26
2817,7,"960b19",7,2023-07-26
2818,1,"960b19",1,2023-07-26
2819,4,"960b19",8,2023-07-26
2820,3,decb92,2,2023-07-26
2821,7,decb92,2,2023-07-26
2822,1,decb92,1,2023-07-26
2823,4,decb92,8,2023-07-26
2824,3,"000a1b",5,2023-07-26
2825,7,"000a1b",5,2023-07-26
2826,1,"000a1b",5,2023-07-26
2827,4,"000a1b",1,2023-07-26
2828,3,b931ea,5,2023-07-26
2829,7,b931ea,7,2023-07-26
2830,1,b931ea,3,2023-07-26
2831,4,b931ea,4,2023-07-26
2832,5,"997a44",6,2023-07-27
2833,6,"997a44",12,2023-07-27
2834,8,"997a44",6,2023-07-27
2835,1,"997a44",2,2023-07-27
2836,7,"997a44",4,2023-07-27
2837,5,a06b5a,11,2023-07-27
2838,6,a06b5a,6,2023-07-27
2839,8,a06b5a,3,2023-07-27
2840,1,a06b5a,3,2023-07-27
2841,7,a06b5a,11,2023-07-27
2842,5,"6f234a",4,2023-07-27
2843,6,"6f234a",5,2023-07-27
2844,8,"6f234a",7,2023-07-27
2845,1,"6f234a",10,2023-07-27
2846,7,"6f234a",12,2023-07-27
2847,5,b723f5,12,2023-07-27
2848,6,b723f5,8,2023-07-27
2849,8,b723f5,3,2023-07-27
2850,1,b723f5,6,2023-07-27
2851,7,b723f5,7,2023-07-27
2852,8,"1e77b0",4,2023-07-28
2853,2,"1e77b0",10,2023-07-28
2854,3,"1e77b0",4,2023-07-28
2855,1,"1e77b0",4,2023-07-28
2856,4,"1e77b0",6,2023-07-28
2857,8,"7bfb92",9,2023-07-28
2858,2,"7bfb92",1,2023-07-28
2859,3,"7bfb92",6,2023-07-28
2860,1,"7bfb92",4,2023-07-28
2861,4,"7bfb92",12,2023-07-28
2862,8,ab288c,4,2023-07-28
2863,2,ab288c,9,2023-07-28
2864,3,ab288c,4,2023-07-28
2865,1,ab288c,12,2023-07-28
2866,4,ab288c,3,2023-07-28
2867,8,b931ea,7,2023-07-28
2868,2,b931ea,11,2023-07-28
2869,3,b931ea,11,2023-07-28
2870,1,b931ea,7,2023-07-28
2871,4,b931ea,11,2023-07-28
2872,5,"807817",4,2023-07-31
2873,7,"807817",4,2023-07-31
2874,2,"807817",5,2023-07-31
2875,3,"807817",11,2023-07-31
2876,5,"1e77b0",9,2023-07-31
2877,7,"1e77b0",4,2023-07-31
2878,2,"1e77b0",1,2023-07-31
2879,3,"1e77b0",11,2023-07-31
2880,5,e62b25,9,2023-07-31
2881,7,e62b25,9,2023-07-31
2882,2,e62b25,12,2023-07-31
2883,3,e62b25,8,2023-07-31
2884,5,"39be13",3,2023-07-31
2885,7,"39be13",7,2023-07-31
2886,2,"39be13",4,2023-07-31
2887,3,"39be13",5,2023-07-31
2888,5,"98059a",9,2023-07-31
2889,7,"98059a",8,2023-07-31
2890,2,"98059a",7,2023-07-31
2891,3,"98059a",5,2023-07-31
2892,2,eabec7,6,2023-08-01
2893,1,eabec7,4,2023-08-01
2894,3,eabec7,5,2023-08-01
2895,8,eabec7,1,2023-08-01
2896,7,eabec7,1,2023-08-01
2897,2,b9b00b,7,2023-08-01
2898,1,b9b00b,12,2023-08-01
2899,3,b9b00b,7,2023-08-01
2900,8,b9b00b,10,2023-08-01
2901,7,b9b00b,9,2023-08-01
2902,2,d022bd,5,2023-08-01
2903,1,d022bd,4,2023-08-01
2904,3,d022bd,10,2023-08-01
